YEAR,MO,DY,PRECTOT,Inflow_Liters,Usage_Liters
2020,7,18,8.63,880.2600000000001,500
2020,7,19,12.23,1247.46,500
2020,7,20,9.86,1005.7199999999998,500
2020,7,21,0.38,38.76,500
2020,7,22,0.81,82.62,500
2020,7,23,11.96,1219.92,500
2020,7,24,10.01,1021.02,500
2020,7,25,7.82,797.6400000000001,500
2020,7,26,0.39,39.78,500
2020,7,27,1.55,158.1,500
2020,7,28,7.59,774.18,500
2020,7,29,1.59,162.18,500
2020,7,30,5.26,536.52,500
2020,7,31,7.3,744.6,500
2020,8,1,31.93,3256.8599999999997,500
2020,8,2,4.17,425.34,500
2020,8,3,1.49,151.98000000000002,500
2020,8,4,2.87,292.74,500
2020,8,5,2.86,291.71999999999997,500
2020,8,6,0.79,80.58000000000001,500
2020,8,7,0.19,19.38,500
2020,8,8,4.44,452.88000000000005,500
2020,8,9,4.99,508.98,500
2020,8,10,0.46,46.92,500
2020,8,11,3.18,324.36,500
2020,8,12,0.05,5.1,500
2020,8,13,0.02,2.04,500
2020,8,14,0.01,1.02,500
2020,8,15,0.02,2.04,500
2020,8,16,0.24,24.479999999999997,500
2020,8,17,1.48,150.95999999999998,500
2020,8,18,1.21,123.41999999999999,500
2020,8,19,0.22,22.439999999999998,500
2020,8,20,0.01,1.02,500
2020,8,21,0.04,4.08,500
2020,8,22,7.57,772.1400000000001,500
2020,8,23,9.1,928.1999999999999,500
2020,8,24,8.34,850.68,500
2020,8,25,0.01,1.02,500
2020,8,26,4.47,455.93999999999994,500
2020,8,27,1.03,105.06,500
2020,8,28,0.0,0.0,500
2020,8,29,0.0,0.0,500
2020,8,30,7.28,742.56,500
2020,8,31,9.41,959.82,500
2020,9,1,7.55,770.1,500
2020,9,2,22.14,2258.28,500
2020,9,3,6.71,684.4200000000001,500
2020,9,4,2.05,209.09999999999997,500
2020,9,5,0.98,99.96,500
2020,9,6,0.69,70.38,500
2020,9,7,9.06,924.12,500
2020,9,8,9.51,970.02,500
2020,9,9,20.55,2096.1,500
2020,9,10,6.35,647.6999999999999,500
2020,9,11,1.35,137.7,500
2020,9,12,4.1,418.19999999999993,500
2020,9,13,10.54,1075.08,500
2020,9,14,12.56,1281.1200000000001,500
2020,9,15,1.74,177.48000000000002,500
2020,9,16,0.09,9.18,500
2020,9,17,0.72,73.44,500
2020,9,18,7.11,725.22,500
2020,9,19,6.38,650.76,500
2020,9,20,4.0,408.0,500
2020,9,21,1.35,137.7,500
2020,9,22,0.14,14.28,500
2020,9,23,0.03,3.0599999999999996,500
2020,9,24,0.01,1.02,500
2020,9,25,18.02,1838.04,500
2020,9,26,1.63,166.26,500
2020,9,27,0.03,3.0599999999999996,500
2020,9,28,1.71,174.42,500
2020,9,29,33.52,3419.0400000000004,500
2020,9,30,5.92,603.8399999999999,500
2020,10,1,0.12,12.239999999999998,500
2020,10,2,1.88,191.76,500
2020,10,3,2.14,218.28,500
2020,10,4,1.59,162.18,500
2020,10,5,0.03,3.0599999999999996,500
2020,10,6,1.59,162.18,500
2020,10,7,1.9,193.79999999999998,500
2020,10,8,1.3,132.6,500
2020,10,9,12.26,1250.52,500
2020,10,10,37.01,3775.0199999999995,500
2020,10,11,4.17,425.34,500
2020,10,12,15.35,1565.7,500
2020,10,13,4.78,487.56,500
2020,10,14,0.44,44.879999999999995,500
2020,10,15,0.13,13.260000000000002,500
2020,10,16,0.09,9.18,500
2020,10,17,2.76,281.52,500
2020,10,18,3.25,331.5,500
2020,10,19,14.6,1489.2,500
2020,10,20,19.0,1938.0,500
2020,10,21,13.07,1333.14,500
2020,10,22,9.18,936.3599999999999,500
2020,10,23,3.49,355.98,500
2020,10,24,4.6,469.2,500
2020,10,25,1.02,104.04,500
2020,10,26,0.05,5.1,500
2020,10,27,0.0,0.0,500
2020,10,28,0.0,0.0,500
2020,10,29,1.32,134.64000000000001,500
2020,10,30,0.15,15.299999999999999,500
2020,10,31,0.0,0.0,500
2020,11,1,0.01,1.02,500
2020,11,2,0.29,29.58,500
2020,11,3,0.01,1.02,500
2020,11,4,0.02,2.04,500
2020,11,5,5.46,556.9200000000001,500
2020,11,6,3.69,376.38,500
2020,11,7,0.68,69.36,500
2020,11,8,0.96,97.91999999999999,500
2020,11,9,0.04,4.08,500
2020,11,10,0.0,0.0,500
2020,11,11,5.59,570.18,500
2020,11,12,5.94,605.88,500
2020,11,13,7.06,720.1199999999999,500
2020,11,14,0.62,63.24,500
2020,11,15,6.84,697.68,500
2020,11,16,8.59,876.18,500
2020,11,17,3.42,348.84,500
2020,11,18,0.25,25.5,500
2020,11,19,0.02,2.04,500
2020,11,20,0.0,0.0,500
2020,11,21,0.0,0.0,500
2020,11,22,0.0,0.0,500
2020,11,23,0.0,0.0,500
2020,11,24,0.06,6.119999999999999,500
2020,11,25,3.83,390.66,500
2020,11,26,41.51,4234.0199999999995,500
2020,11,27,2.58,263.16,500
2020,11,28,1.08,110.16000000000001,500
2020,11,29,0.39,39.78,500
2020,11,30,0.31,31.62,500
2020,12,1,0.0,0.0,500
2020,12,2,1.09,111.18,500
2020,12,3,5.53,564.0600000000001,500
2020,12,4,2.61,266.21999999999997,500
2020,12,5,1.22,124.44,500
2020,12,6,4.91,500.82000000000005,500
2020,12,7,6.05,617.1,500
2020,12,8,3.41,347.82000000000005,500
2020,12,9,1.06,108.12,500
2020,12,10,0.01,1.02,500
2020,12,11,0.0,0.0,500
2020,12,12,0.0,0.0,500
2020,12,13,0.0,0.0,500
2020,12,14,0.0,0.0,500
2020,12,15,0.0,0.0,500
2020,12,16,0.54,55.080000000000005,500
2020,12,17,0.06,6.119999999999999,500
2020,12,18,0.0,0.0,500
2020,12,19,0.0,0.0,500
2020,12,20,0.0,0.0,500
2020,12,21,0.0,0.0,500
2020,12,22,0.0,0.0,500
2020,12,23,0.0,0.0,500
2020,12,24,0.0,0.0,500
2020,12,25,0.0,0.0,500
2020,12,26,0.0,0.0,500
2020,12,27,0.0,0.0,500
2020,12,28,0.0,0.0,500
2020,12,29,0.05,5.1,500
2020,12,30,0.98,99.96,500
2020,12,31,1.17,119.33999999999997,500
2021,1,1,0.16,16.32,500
2021,1,2,0.29,29.58,500
2021,1,3,0.15,15.299999999999999,500
2021,1,4,0.06,6.119999999999999,500
2021,1,5,0.48,48.959999999999994,500
2021,1,6,13.31,1357.62,500
2021,1,7,4.22,430.44,500
2021,1,8,0.16,16.32,500
2021,1,9,0.05,5.1,500
2021,1,10,0.0,0.0,500
2021,1,11,0.01,1.02,500
2021,1,12,0.09,9.18,500
2021,1,13,0.12,12.239999999999998,500
2021,1,14,0.22,22.439999999999998,500
2021,1,15,0.04,4.08,500
2021,1,16,0.0,0.0,500
2021,1,17,0.0,0.0,500
2021,1,18,0.0,0.0,500
2021,1,19,0.0,0.0,500
2021,1,20,0.0,0.0,500
2021,1,21,0.0,0.0,500
2021,1,22,0.0,0.0,500
2021,1,23,0.0,0.0,500
2021,1,24,0.0,0.0,500
2021,1,25,0.0,0.0,500
2021,1,26,0.0,0.0,500
2021,1,27,0.0,0.0,500
2021,1,28,0.0,0.0,500
2021,1,29,0.0,0.0,500
2021,1,30,0.0,0.0,500
2021,1,31,0.0,0.0,500
2021,2,1,0.0,0.0,500
2021,2,2,0.0,0.0,500
2021,2,3,0.0,0.0,500
2021,2,4,0.0,0.0,500
2021,2,5,0.0,0.0,500
2021,2,6,0.0,0.0,500
2021,2,7,0.0,0.0,500
2021,2,8,0.0,0.0,500
2021,2,9,0.0,0.0,500
2021,2,10,0.0,0.0,500
2021,2,11,0.0,0.0,500
2021,2,12,0.0,0.0,500
2021,2,13,0.0,0.0,500
2021,2,14,0.0,0.0,500
2021,2,15,0.0,0.0,500
2021,2,16,0.0,0.0,500
2021,2,17,0.0,0.0,500
2021,2,18,0.01,1.02,500
2021,2,19,6.02,614.04,500
2021,2,20,9.12,930.2399999999999,500
2021,2,21,2.17,221.33999999999997,500
2021,2,22,0.15,15.299999999999999,500
2021,2,23,0.03,3.0599999999999996,500
2021,2,24,0.0,0.0,500
2021,2,25,0.0,0.0,500
2021,2,26,0.0,0.0,500
2021,2,27,0.0,0.0,500
2021,2,28,0.0,0.0,500
2021,3,1,0.0,0.0,500
2021,3,2,0.0,0.0,500
2021,3,3,0.0,0.0,500
2021,3,4,0.0,0.0,500
2021,3,5,0.0,0.0,500
2021,3,6,0.0,0.0,500
2021,3,7,0.0,0.0,500
2021,3,8,0.0,0.0,500
2021,3,9,0.0,0.0,500
2021,3,10,0.0,0.0,500
2021,3,11,0.03,3.0599999999999996,500
2021,3,12,0.04,4.08,500
2021,3,13,0.0,0.0,500
2021,3,14,0.0,0.0,500
2021,3,15,0.0,0.0,500
2021,3,16,0.0,0.0,500
2021,3,17,0.0,0.0,500
2021,3,18,0.0,0.0,500
2021,3,19,0.0,0.0,500
2021,3,20,0.0,0.0,500
2021,3,21,0.0,0.0,500
2021,3,22,0.0,0.0,500
2021,3,23,0.0,0.0,500
2021,3,24,0.0,0.0,500
2021,3,25,0.02,2.04,500
2021,3,26,0.0,0.0,500
2021,3,27,0.0,0.0,500
2021,3,28,0.0,0.0,500
2021,3,29,0.0,0.0,500
2021,3,30,0.0,0.0,500
2021,3,31,0.0,0.0,500
2021,4,1,0.0,0.0,500
2021,4,2,0.0,0.0,500
2021,4,3,0.0,0.0,500
2021,4,4,0.15,15.299999999999999,500
2021,4,5,0.15,15.299999999999999,500
2021,4,6,0.0,0.0,500
2021,4,7,0.0,0.0,500
2021,4,8,0.0,0.0,500
2021,4,9,0.0,0.0,500
2021,4,10,0.0,0.0,500
2021,4,11,0.0,0.0,500
2021,4,12,1.77,180.54,500
2021,4,13,1.49,151.98000000000002,500
2021,4,14,6.21,633.4200000000001,500
2021,4,15,13.55,1382.1,500
2021,4,16,0.15,15.299999999999999,500
2021,4,17,0.01,1.02,500
2021,4,18,0.0,0.0,500
2021,4,19,0.51,52.02,500
2021,4,20,0.91,92.82,500
2021,4,21,5.12,522.24,500
2021,4,22,0.91,92.82,500
2021,4,23,25.15,2565.2999999999997,500
2021,4,24,5.78,589.5600000000001,500
2021,4,25,1.04,106.08000000000001,500
2021,4,26,0.02,2.04,500
2021,4,27,0.0,0.0,500
2021,4,28,0.01,1.02,500
2021,4,29,0.05,5.1,500
2021,4,30,0.95,96.89999999999999,500
2021,5,1,2.14,218.28,500
2021,5,2,0.04,4.08,500
2021,5,3,0.11,11.219999999999999,500
2021,5,4,0.03,3.0599999999999996,500
2021,5,5,0.02,2.04,500
2021,5,6,0.01,1.02,500
2021,5,7,1.44,146.88,500
2021,5,8,0.0,0.0,500
2021,5,9,0.01,1.02,500
2021,5,10,0.26,26.520000000000003,500
2021,5,11,0.23,23.46,500
2021,5,12,13.46,1372.92,500
2021,5,13,7.8,795.6,500
2021,5,14,2.78,283.55999999999995,500
2021,5,15,0.96,97.91999999999999,500
2021,5,16,0.14,14.28,500
2021,5,17,0.26,26.520000000000003,500
2021,5,18,0.45,45.9,500
2021,5,19,75.59,7710.18,500
2021,5,20,20.55,2096.1,500
2021,5,21,14.05,1433.1,500
2021,5,22,3.21,327.41999999999996,500
2021,5,23,0.51,52.02,500
2021,5,24,0.06,6.119999999999999,500
2021,5,25,9.37,955.7399999999999,500
2021,5,26,0.3,30.599999999999998,500
2021,5,27,0.01,1.02,500
2021,5,28,0.0,0.0,500
2021,5,29,4.03,411.06,500
2021,5,30,3.02,308.03999999999996,500
2021,5,31,0.56,57.12,500
2021,6,1,4.62,471.23999999999995,500
2021,6,2,1.42,144.83999999999997,500
2021,6,3,15.48,1578.96,500
2021,6,4,21.55,2198.1,500
2021,6,5,12.96,1321.92,500
2021,6,6,0.19,19.38,500
2021,6,7,0.63,64.25999999999999,500
2021,6,8,0.03,3.0599999999999996,500
2021,6,9,1.42,144.83999999999997,500
2021,6,10,0.02,2.04,500
2021,6,11,0.0,0.0,500
2021,6,12,1.69,172.37999999999997,500
2021,6,13,1.37,139.74,500
2021,6,14,0.65,66.3,500
2021,6,15,0.98,99.96,500
2021,6,16,0.73,74.46,500
2021,6,17,0.9,91.8,500
2021,6,18,0.01,1.02,500
2021,6,19,0.01,1.02,500
2021,6,20,0.0,0.0,500
2021,6,21,0.04,4.08,500
2021,6,22,0.17,17.34,500
2021,6,23,4.74,483.48,500
2021,6,24,1.19,121.37999999999998,500
2021,6,25,0.0,0.0,500
2021,6,26,1.19,121.37999999999998,500
2021,6,27,0.53,54.06,500
2021,6,28,0.18,18.36,500
2021,6,29,0.19,19.38,500
2021,6,30,1.57,160.14000000000001,500
2021,7,1,30.0,3060.0,500
2021,7,2,4.36,444.72,500
2021,7,3,2.83,288.66,500
2021,7,4,34.49,3517.98,500
2021,7,5,2.07,211.14,500
2021,7,6,0.46,46.92,500
2021,7,7,0.92,93.84,500
2021,7,8,8.63,880.2600000000001,500
2021,7,9,13.18,1344.36,500
2021,7,10,0.91,92.82,500
2021,7,11,0.04,4.08,500
2021,7,12,0.08,8.16,500
2021,7,13,2.36,240.71999999999997,500
2021,7,14,14.16,1444.32,500
2021,7,15,6.93,706.8599999999999,500
2021,7,16,10.03,1023.06,500
2021,7,17,27.91,2846.8199999999997,500
2021,7,18,9.26,944.52,500
2021,7,19,2.47,251.94000000000003,500
2021,7,20,0.62,63.24,500
2021,7,21,1.19,121.37999999999998,500
2021,7,22,1.19,121.37999999999998,500
2021,7,23,0.36,36.72,500
2021,7,24,3.23,329.46000000000004,500
2021,7,25,20.32,2072.64,500
2021,7,26,4.25,433.5,500
2021,7,27,1.38,140.76,500
2021,7,28,0.04,4.08,500
2021,7,29,0.0,0.0,500
2021,7,30,0.0,0.0,500
2021,7,31,0.07,7.14,500
2021,8,1,0.01,1.02,500
2021,8,2,0.1,10.2,500
2021,8,3,0.16,16.32,500
2021,8,4,0.16,16.32,500
2021,8,5,2.28,232.55999999999997,500
2021,8,6,6.58,671.16,500
2021,8,7,2.1,214.2,500
2021,8,8,0.81,82.62,500
2021,8,9,6.82,695.6400000000001,500
2021,8,10,14.78,1507.56,500
2021,8,11,0.77,78.54,500
2021,8,12,0.99,100.97999999999999,500
2021,8,13,4.65,474.3,500
2021,8,14,0.47,47.94,500
2021,8,15,0.01,1.02,500
2021,8,16,4.15,423.3,500
2021,8,17,1.18,120.35999999999999,500
2021,8,18,0.79,80.58000000000001,500
2021,8,19,1.46,148.92,500
2021,8,20,6.54,667.0799999999999,500
2021,8,21,7.71,786.4200000000001,500
2021,8,22,4.09,417.17999999999995,500
2021,8,23,1.31,133.62,500
2021,8,24,5.74,585.48,500
2021,8,25,2.19,223.38,500
2021,8,26,2.48,252.96,500
2021,8,27,19.32,1970.64,500
2021,8,28,6.15,627.3,500
2021,8,29,2.53,258.05999999999995,500
2021,8,30,0.24,24.479999999999997,500
2021,8,31,0.55,56.1,500
2021,9,1,9.29,947.5799999999999,500
2021,9,2,18.05,1841.1,500
2021,9,3,10.82,1103.64,500
2021,9,4,4.79,488.5799999999999,500
2021,9,5,4.62,471.23999999999995,500
2021,9,6,6.25,637.5,500
2021,9,7,0.45,45.9,500
2021,9,8,1.71,174.42,500
2021,9,9,0.18,18.36,500
2021,9,10,0.0,0.0,500
2021,9,11,0.09,9.18,500
2021,9,12,0.36,36.72,500
2021,9,13,0.08,8.16,500
2021,9,14,0.01,1.02,500
2021,9,15,0.51,52.02,500
2021,9,16,0.02,2.04,500
2021,9,17,0.09,9.18,500
2021,9,18,0.11,11.219999999999999,500
2021,9,19,14.74,1503.48,500
2021,9,20,16.66,1699.32,500
2021,9,21,4.29,437.5799999999999,500
2021,9,22,3.63,370.25999999999993,500
2021,9,23,4.67,476.34,500
2021,9,24,2.69,274.38,500
2021,9,25,12.66,1291.32,500
2021,9,26,1.26,128.51999999999998,500
2021,9,27,2.01,205.01999999999998,500
2021,9,28,1.64,167.27999999999997,500
2021,9,29,7.15,729.3,500
2021,9,30,1.49,151.98000000000002,500
2021,10,1,1.41,143.82,500
2021,10,2,4.28,436.56,500
2021,10,3,7.85,800.6999999999999,500
2021,10,4,14.57,1486.14,500
2021,10,5,20.18,2058.3599999999997,500
2021,10,6,4.32,440.64000000000004,500
2021,10,7,2.75,280.5,500
2021,10,8,10.82,1103.64,500
2021,10,9,6.57,670.1400000000001,500
2021,10,10,5.55,566.1,500
2021,10,11,7.83,798.66,500
2021,10,12,10.82,1103.64,500
2021,10,13,3.53,360.05999999999995,500
2021,10,14,15.48,1578.96,500
2021,10,15,16.17,1649.3400000000001,500
2021,10,16,8.15,831.3,500
2021,10,17,3.48,354.96000000000004,500
2021,10,18,2.52,257.03999999999996,500
2021,10,19,3.61,368.21999999999997,500
2021,10,20,4.2,428.4,500
2021,10,21,4.89,498.78,500
2021,10,22,2.8,285.59999999999997,500
2021,10,23,5.4,550.8,500
2021,10,24,5.53,564.0600000000001,500
2021,10,25,0.44,44.879999999999995,500
2021,10,26,0.6,61.199999999999996,500
2021,10,27,0.09,9.18,500
2021,10,28,0.01,1.02,500
2021,10,29,2.71,276.41999999999996,500
2021,10,30,3.11,317.21999999999997,500
2021,10,31,1.77,180.54,500
2021,11,1,2.04,208.08,500
2021,11,2,3.39,345.78,500
2021,11,3,0.97,98.93999999999998,500
2021,11,4,17.84,1819.68,500
2021,11,5,8.81,898.62,500
2021,11,6,1.55,158.1,500
2021,11,7,5.42,552.8399999999999,500
2021,11,8,2.21,225.42,500
2021,11,9,0.27,27.540000000000003,500
2021,11,10,3.0,306.0,500
2021,11,11,19.01,1939.0200000000002,500
2021,11,12,10.91,1112.82,500
2021,11,13,5.19,529.38,500
2021,11,14,5.24,534.48,500
2021,11,15,22.96,2341.92,500
2021,11,16,5.99,610.98,500
2021,11,17,5.58,569.16,500
2021,11,18,34.11,3479.22,500
2021,11,19,20.05,2045.1,500
2021,11,20,5.01,511.0199999999999,500
2021,11,21,5.44,554.88,500
2021,11,22,0.6,61.199999999999996,500
2021,11,23,0.25,25.5,500
2021,11,24,2.97,302.94,500
2021,11,25,0.72,73.44,500
2021,11,26,1.97,200.94,500
2021,11,27,1.0,102.0,500
2021,11,28,5.2,530.4,500
2021,11,29,2.14,218.28,500
2021,11,30,1.13,115.25999999999999,500
2021,12,1,0.13,13.260000000000002,500
2021,12,2,0.08,8.16,500
2021,12,3,0.1,10.2,500
2021,12,4,0.19,19.38,500
2021,12,5,0.16,16.32,500
2021,12,6,0.71,72.41999999999999,500
2021,12,7,0.08,8.16,500
2021,12,8,0.03,3.0599999999999996,500
2021,12,9,4.38,446.76,500
2021,12,10,0.23,23.46,500
2021,12,11,0.35,35.699999999999996,500
2021,12,12,0.54,55.080000000000005,500
2021,12,13,1.43,145.85999999999999,500
2021,12,14,0.55,56.1,500
2021,12,15,0.02,2.04,500
2021,12,16,0.0,0.0,500
2021,12,17,0.0,0.0,500
2021,12,18,0.0,0.0,500
2021,12,19,0.0,0.0,500
2021,12,20,0.0,0.0,500
2021,12,21,0.0,0.0,500
2021,12,22,0.0,0.0,500
2021,12,23,0.0,0.0,500
2021,12,24,0.0,0.0,500
2021,12,25,0.0,0.0,500
2021,12,26,0.0,0.0,500
2021,12,27,0.0,0.0,500
2021,12,28,0.0,0.0,500
2021,12,29,0.0,0.0,500
2021,12,30,1.49,151.98000000000002,500
2021,12,31,3.07,313.14,500
2022,1,1,1.16,118.32,500
2022,1,2,0.06,6.119999999999999,500
2022,1,3,0.0,0.0,500
2022,1,4,0.0,0.0,500
2022,1,5,0.0,0.0,500
2022,1,6,0.0,0.0,500
2022,1,7,0.0,0.0,500
2022,1,8,0.0,0.0,500
2022,1,9,0.0,0.0,500
2022,1,10,0.0,0.0,500
2022,1,11,0.0,0.0,500
2022,1,12,0.0,0.0,500
2022,1,13,0.0,0.0,500
2022,1,14,0.03,3.0599999999999996,500
2022,1,15,0.02,2.04,500
2022,1,16,0.03,3.0599999999999996,500
2022,1,17,0.01,1.02,500
2022,1,18,0.0,0.0,500
2022,1,19,0.0,0.0,500
2022,1,20,0.0,0.0,500
2022,1,21,0.0,0.0,500
2022,1,22,0.0,0.0,500
2022,1,23,0.01,1.02,500
2022,1,24,0.0,0.0,500
2022,1,25,0.35,35.699999999999996,500
2022,1,26,0.49,49.98,500
2022,1,27,0.03,3.0599999999999996,500
2022,1,28,0.01,1.02,500
2022,1,29,0.0,0.0,500
2022,1,30,0.0,0.0,500
2022,1,31,0.0,0.0,500
2022,2,1,0.0,0.0,500
2022,2,2,0.0,0.0,500
2022,2,3,0.0,0.0,500
2022,2,4,0.0,0.0,500
2022,2,5,0.0,0.0,500
2022,2,6,0.0,0.0,500
2022,2,7,0.0,0.0,500
2022,2,8,0.0,0.0,500
2022,2,9,0.0,0.0,500
2022,2,10,0.0,0.0,500
2022,2,11,0.0,0.0,500
2022,2,12,0.0,0.0,500
2022,2,13,0.0,0.0,500
2022,2,14,0.0,0.0,500
2022,2,15,0.0,0.0,500
2022,2,16,0.0,0.0,500
2022,2,17,0.0,0.0,500
2022,2,18,0.0,0.0,500
2022,2,19,0.0,0.0,500
2022,2,20,0.0,0.0,500
2022,2,21,0.0,0.0,500
2022,2,22,0.0,0.0,500
2022,2,23,0.0,0.0,500
2022,2,24,0.0,0.0,500
2022,2,25,0.0,0.0,500
2022,2,26,0.0,0.0,500
2022,2,27,0.0,0.0,500
2022,2,28,0.0,0.0,500
2022,3,1,0.0,0.0,500
2022,3,2,0.0,0.0,500
2022,3,3,0.0,0.0,500
2022,3,4,0.0,0.0,500
2022,3,5,0.0,0.0,500
2022,3,6,0.0,0.0,500
2022,3,7,0.02,2.04,500
2022,3,8,0.0,0.0,500
2022,3,9,0.0,0.0,500
2022,3,10,0.0,0.0,500
2022,3,11,0.0,0.0,500
2022,3,12,0.0,0.0,500
2022,3,13,0.0,0.0,500
2022,3,14,0.0,0.0,500
2022,3,15,0.0,0.0,500
2022,3,16,0.0,0.0,500
2022,3,17,0.0,0.0,500
2022,3,18,0.0,0.0,500
2022,3,19,0.0,0.0,500
2022,3,20,0.97,98.93999999999998,500
2022,3,21,5.15,525.3,500
2022,3,22,5.57,568.1400000000001,500
2022,3,23,0.1,10.2,500
2022,3,24,0.06,6.119999999999999,500
2022,3,25,0.01,1.02,500
2022,3,26,0.03,3.0599999999999996,500
2022,3,27,0.01,1.02,500
2022,3,28,0.0,0.0,500
2022,3,29,0.0,0.0,500
2022,3,30,0.02,2.04,500
2022,3,31,0.0,0.0,500
2022,4,1,0.1,10.2,500
2022,4,2,0.22,22.439999999999998,500
2022,4,3,0.0,0.0,500
2022,4,4,0.0,0.0,500
2022,4,5,0.0,0.0,500
2022,4,6,0.04,4.08,500
2022,4,7,2.48,252.96,500
2022,4,8,1.19,121.37999999999998,500
2022,4,9,0.11,11.219999999999999,500
2022,4,10,0.0,0.0,500
2022,4,11,0.0,0.0,500
2022,4,12,0.01,1.02,500
2022,4,13,2.69,274.38,500
2022,4,14,14.91,1520.82,500
2022,4,15,0.07,7.14,500
2022,4,16,3.15,321.3,500
2022,4,17,13.3,1356.6,500
2022,4,18,8.37,853.7399999999999,500
2022,4,19,2.04,208.08,500
2022,4,20,0.03,3.0599999999999996,500
2022,4,21,0.0,0.0,500
2022,4,22,0.01,1.02,500
2022,4,23,1.07,109.14,500
2022,4,24,0.01,1.02,500
2022,4,25,0.0,0.0,500
2022,4,26,0.01,1.02,500
2022,4,27,0.0,0.0,500
2022,4,28,0.0,0.0,500
2022,4,29,0.01,1.02,500
2022,4,30,0.64,65.28,500
2022,5,1,9.84,1003.68,500
2022,5,2,6.72,685.4399999999999,500
2022,5,3,3.23,329.46000000000004,500
2022,5,4,1.02,104.04,500
2022,5,5,2.93,298.86,500
2022,5,6,7.53,768.06,500
2022,5,7,12.12,1236.2399999999998,500
2022,5,8,1.56,159.12,500
2022,5,9,3.55,362.09999999999997,500
2022,5,10,7.82,797.6400000000001,500
2022,5,11,8.85,902.6999999999999,500
2022,5,12,2.19,223.38,500
2022,5,13,1.32,134.64000000000001,500
2022,5,14,5.0,510.0,500
2022,5,15,14.04,1432.08,500
2022,5,16,26.3,2682.6,500
2022,5,17,50.97,5198.94,500
2022,5,18,12.48,1272.96,500
2022,5,19,1.89,192.77999999999997,500
2022,5,20,1.17,119.33999999999997,500
2022,5,21,0.59,60.17999999999999,500
2022,5,22,0.02,2.04,500
2022,5,23,0.0,0.0,500
2022,5,24,0.0,0.0,500
2022,5,25,0.05,5.1,500
2022,5,26,0.5,51.0,500
2022,5,27,0.12,12.239999999999998,500
2022,5,28,0.01,1.02,500
2022,5,29,0.01,1.02,500
2022,5,30,6.19,631.38,500
2022,5,31,1.95,198.9,500
2022,6,1,0.18,18.36,500
2022,6,2,0.15,15.299999999999999,500
2022,6,3,3.77,384.53999999999996,500
2022,6,4,5.06,516.1199999999999,500
2022,6,5,8.16,832.32,500
2022,6,6,6.53,666.06,500
2022,6,7,1.66,169.32,500
2022,6,8,0.03,3.0599999999999996,500
2022,6,9,0.01,1.02,500
2022,6,10,0.01,1.02,500
2022,6,11,0.01,1.02,500
2022,6,12,1.12,114.24,500
2022,6,13,2.69,274.38,500
2022,6,14,16.45,1677.8999999999999,500
2022,6,15,17.03,1737.0600000000002,500
2022,6,16,8.7,887.4,500
2022,6,17,35.02,3572.0400000000004,500
2022,6,18,5.41,551.82,500
2022,6,19,20.12,2052.2400000000002,500
2022,6,20,5.87,598.74,500
2022,6,21,2.26,230.51999999999998,500
2022,6,22,1.74,177.48000000000002,500
2022,6,23,0.11,11.219999999999999,500
2022,6,24,0.01,1.02,500
2022,6,25,0.49,49.98,500
2022,6,26,0.02,2.04,500
2022,6,27,0.0,0.0,500
2022,6,28,0.01,1.02,500
2022,6,29,6.76,689.5199999999999,500
2022,6,30,3.4,346.8,500
2022,7,1,1.23,125.46,500
2022,7,2,0.25,25.5,500
2022,7,3,0.02,2.04,500
2022,7,4,0.67,68.34,500
2022,7,5,2.16,220.32000000000002,500
2022,7,6,1.58,161.16000000000003,500
2022,7,7,4.29,437.5799999999999,500
2022,7,8,2.47,251.94000000000003,500
2022,7,9,4.81,490.61999999999995,500
2022,7,10,0.94,95.88,500
2022,7,11,2.12,216.24,500
2022,7,12,0.81,82.62,500
2022,7,13,1.14,116.27999999999999,500
2022,7,14,0.44,44.879999999999995,500
2022,7,15,0.19,19.38,500
2022,7,16,11.71,1194.42,500
2022,7,17,4.27,435.53999999999996,500
2022,7,18,4.04,412.08,500
2022,7,19,0.52,53.040000000000006,500
2022,7,20,22.88,2333.7599999999998,500
2022,7,21,6.52,665.04,500
2022,7,22,7.44,758.88,500
2022,7,23,0.1,10.2,500
2022,7,24,0.03,3.0599999999999996,500
2022,7,25,1.29,131.58,500
2022,7,26,3.95,402.9,500
2022,7,27,6.1,622.1999999999999,500
2022,7,28,1.5,153.0,500
2022,7,29,5.15,525.3,500
2022,7,30,10.64,1085.2800000000002,500
2022,7,31,13.87,1414.7399999999998,500
2022,8,1,26.64,2717.28,500
2022,8,2,14.82,1511.64,500
2022,8,3,27.73,2828.46,500
2022,8,4,11.6,1183.2,500
2022,8,5,5.41,551.82,500
2022,8,6,4.52,461.03999999999996,500
2022,8,7,2.11,215.22,500
2022,8,8,1.59,162.18,500
2022,8,9,0.56,57.12,500
2022,8,10,0.11,11.219999999999999,500
2022,8,11,0.4,40.8,500
2022,8,12,0.09,9.18,500
2022,8,13,0.01,1.02,500
2022,8,14,0.0,0.0,500
2022,8,15,0.01,1.02,500
2022,8,16,0.02,2.04,500
2022,8,17,0.26,26.520000000000003,500
2022,8,18,238.99,24376.980000000003,500
2022,8,19,23.68,2415.3599999999997,500
2022,8,20,0.02,2.04,500
2022,8,21,5.33,543.66,500
2022,8,22,2.93,298.86,500
2022,8,23,1.03,105.06,500
2022,8,24,5.15,525.3,500
2022,8,25,18.22,1858.4399999999996,500
